LAB_ID,element,value_raw,value_numeric,units,technique,source_url,feature_index,scrape_status
D379430,Copper,30,30.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430,0,ok
D379430,Zinc,57,57.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430,0,ok
D379430,Arsenic,3.2,3.2,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430,0,ok
D379430,Molybdenum,0.46,0.46,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430,0,ok
D379430,Silver,0.11,0.11,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430,0,ok
D379430,Cadmium,0.14,0.14,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430,0,ok
D379430,Antimony,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430,0,ok
D379430,Tellurium,N0.05,0.05,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430,0,ok
D379430,Gold,N0.002,0.002,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430,0,ok
D379430,Gold,N0.15,0.15,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430,0,ok
D379430,Lead,12,12.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430,0,ok
D379430,Bismuth,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430,0,ok
D379430,Copper,30,30.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#b,0,ok
D379430,Zinc,57,57.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#b,0,ok
D379430,Arsenic,3.2,3.2,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#b,0,ok
D379430,Molybdenum,0.46,0.46,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#b,0,ok
D379430,Silver,0.11,0.11,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#b,0,ok
D379430,Cadmium,0.14,0.14,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#b,0,ok
D379430,Antimony,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#b,0,ok
D379430,Tellurium,N0.05,0.05,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#b,0,ok
D379430,Gold,N0.002,0.002,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#b,0,ok
D379430,Gold,N0.15,0.15,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#b,0,ok
D379430,Lead,12,12.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#b,0,ok
D379430,Bismuth,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#b,0,ok
D379430,Copper,30,30.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#c,0,ok
D379430,Zinc,57,57.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#c,0,ok
D379430,Arsenic,3.2,3.2,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#c,0,ok
D379430,Molybdenum,0.46,0.46,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#c,0,ok
D379430,Silver,0.11,0.11,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#c,0,ok
D379430,Cadmium,0.14,0.14,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#c,0,ok
D379430,Antimony,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#c,0,ok
D379430,Tellurium,N0.05,0.05,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#c,0,ok
D379430,Gold,N0.002,0.002,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#c,0,ok
D379430,Gold,N0.15,0.15,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#c,0,ok
D379430,Lead,12,12.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#c,0,ok
D379430,Bismuth,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379430#c,0,ok
D379431,Copper,22,22.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431,1,ok
D379431,Zinc,32,32.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431,1,ok
D379431,Arsenic,1.7,1.7,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431,1,ok
D379431,Molybdenum,0.76,0.76,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431,1,ok
D379431,Silver,N0.1,0.1,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431,1,ok
D379431,Cadmium,0.18,0.18,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431,1,ok
D379431,Antimony,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431,1,ok
D379431,Tellurium,0.05,0.05,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431,1,ok
D379431,Gold,N0.002,0.002,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431,1,ok
D379431,Gold,N0.15,0.15,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431,1,ok
D379431,Lead,22,22.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431,1,ok
D379431,Bismuth,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431,1,ok
D379431,Copper,22,22.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#b,1,ok
D379431,Zinc,32,32.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#b,1,ok
D379431,Arsenic,1.7,1.7,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#b,1,ok
D379431,Molybdenum,0.76,0.76,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#b,1,ok
D379431,Silver,N0.1,0.1,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#b,1,ok
D379431,Cadmium,0.18,0.18,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#b,1,ok
D379431,Antimony,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#b,1,ok
D379431,Tellurium,0.05,0.05,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#b,1,ok
D379431,Gold,N0.002,0.002,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#b,1,ok
D379431,Gold,N0.15,0.15,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#b,1,ok
D379431,Lead,22,22.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#b,1,ok
D379431,Bismuth,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#b,1,ok
D379431,Copper,22,22.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#c,1,ok
D379431,Zinc,32,32.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#c,1,ok
D379431,Arsenic,1.7,1.7,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#c,1,ok
D379431,Molybdenum,0.76,0.76,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#c,1,ok
D379431,Silver,N0.1,0.1,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#c,1,ok
D379431,Cadmium,0.18,0.18,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#c,1,ok
D379431,Antimony,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#c,1,ok
D379431,Tellurium,0.05,0.05,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#c,1,ok
D379431,Gold,N0.002,0.002,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#c,1,ok
D379431,Gold,N0.15,0.15,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#c,1,ok
D379431,Lead,22,22.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#c,1,ok
D379431,Bismuth,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379431#c,1,ok
D379432,Copper,41,41.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432,2,ok
D379432,Zinc,60,60.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432,2,ok
D379432,Arsenic,5,5.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432,2,ok
D379432,Molybdenum,0.48,0.48,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432,2,ok
D379432,Silver,N0.1,0.1,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432,2,ok
D379432,Cadmium,0.29,0.29,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432,2,ok
D379432,Antimony,1.2,1.2,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432,2,ok
D379432,Tellurium,0.1,0.1,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432,2,ok
D379432,Gold,N0.002,0.002,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432,2,ok
D379432,Gold,N0.15,0.15,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432,2,ok
D379432,Lead,21,21.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432,2,ok
D379432,Bismuth,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432,2,ok
D379432,Copper,41,41.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#b,2,ok
D379432,Zinc,60,60.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#b,2,ok
D379432,Arsenic,5,5.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#b,2,ok
D379432,Molybdenum,0.48,0.48,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#b,2,ok
D379432,Silver,N0.1,0.1,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#b,2,ok
D379432,Cadmium,0.29,0.29,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#b,2,ok
D379432,Antimony,1.2,1.2,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#b,2,ok
D379432,Tellurium,0.1,0.1,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#b,2,ok
D379432,Gold,N0.002,0.002,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#b,2,ok
D379432,Gold,N0.15,0.15,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#b,2,ok
D379432,Lead,21,21.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#b,2,ok
D379432,Bismuth,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#b,2,ok
D379432,Copper,41,41.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#c,2,ok
D379432,Zinc,60,60.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#c,2,ok
D379432,Arsenic,5,5.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#c,2,ok
D379432,Molybdenum,0.48,0.48,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#c,2,ok
D379432,Silver,N0.1,0.1,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#c,2,ok
D379432,Cadmium,0.29,0.29,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#c,2,ok
D379432,Antimony,1.2,1.2,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#c,2,ok
D379432,Tellurium,0.1,0.1,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#c,2,ok
D379432,Gold,N0.002,0.002,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#c,2,ok
D379432,Gold,N0.15,0.15,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#c,2,ok
D379432,Lead,21,21.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#c,2,ok
D379432,Bismuth,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379432#c,2,ok
D379433,Copper,35,35.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379433,3,ok
D379433,Zinc,38,38.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379433,3,ok
D379433,Arsenic,1.2,1.2,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379433,3,ok
D379433,Molybdenum,0.58,0.58,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379433,3,ok
D379433,Silver,0.14,0.14,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379433,3,ok
D379433,Cadmium,0.35,0.35,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379433,3,ok
D379433,Antimony,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379433,3,ok
D379433,Tellurium,N0.05,0.05,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379433,3,ok
D379433,Gold,N0.002,0.002,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379433,3,ok
D379433,Gold,N0.15,0.15,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379433,3,ok
D379433,Lead,25,25.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379433,3,ok
